date,_id,date,code,close,vol,amount,delta,insert_time,ma5,ma20,ma60,macd,signal,rsi,volatility,vol_change,target_1,target_2,target_3,target_4,target_5
2024-08-23,68505d6d34a7c6e6d373b500,2024-08-23,510500,4.517,1584263,729871103.0,0.02,2025-06-17 02:07:41.174,4.569800000000001,4.684749999999999,4.872600000000001,-0.07542612967727891,-0.063602511131118,29.950495049505008,0.0926901317634773,-0.6062232741076125,0.0011,-0.0102,0.0002,0.0143,0.0176
2024-08-26,68505d6d34a7c6e6d373b501,2024-08-26,510500,4.522,1009724,465849599.0,0.11,2025-06-17 02:07:41.174,4.541600000000001,4.6766000000000005,4.860566666666667,-0.07783686298755121,-0.06644938150240465,20.949720670391088,0.09957721151270871,-0.3626538017993225,-0.0102,0.0002,0.0143,0.0176,-0.0206
2024-08-27,68505d6d34a7c6e6d373b502,2024-08-27,510500,4.476,2339918,1071409551.0,-1.02,2025-06-17 02:07:41.174,4.5206,4.6663499999999996,4.848450000000001,-0.08250810004844666,-0.06966112521161305,18.159203980099548,0.10918756194835508,1.3173837603147,0.0002,0.0143,0.0176,-0.0206,0.0108
2024-08-28,68505d6d34a7c6e6d373b503,2024-08-28,510500,4.477,2723424,1246905088.0,0.02,2025-06-17 02:07:41.174,4.5016,4.646000000000001,4.835166666666667,-0.08514786583634582,-0.0727584733365596,16.284987277353864,0.10430622931397697,0.16389719639748068,0.0143,0.0176,-0.0206,0.0108,-0.0026
2024-08-29,68505d6d34a7c6e6d373b504,2024-08-29,510500,4.541,4365292,2017728795.0,1.43,2025-06-17 02:07:41.174,4.506600000000001,4.6311,4.823916666666666,-0.08114029925038313,-0.07443483851932431,30.769230769230916,0.09625946296620581,0.602869035449493,0.0176,-0.0206,0.0108,-0.0026,0.0046
2024-08-30,68505d6d34a7c6e6d373b505,2024-08-30,510500,4.621,6989480,3302514338.0,1.76,2025-06-17 02:07:41.174,4.5274,4.6235,4.814633333333334,-0.07069402572291494,-0.07368667596004244,41.70040485829962,0.09028113983852058,0.6011483309707575,-0.0206,0.0108,-0.0026,0.0046,-0.014
2024-09-02,68505d6d34a7c6e6d373b506,2024-09-02,510500,4.526,4362037,2030627748.0,-2.06,2025-06-17 02:07:41.174,4.5282,4.61585,4.804183333333333,-0.06928234104215836,-0.07280580897646563,33.85146804835925,0.09180028379737995,-0.3759139449572787,0.0108,-0.0026,0.0046,-0.014,-0.0073
2024-09-03,68505d6d34a7c6e6d373b507,2024-09-03,510500,4.575,2944586,1371818907.0,1.08,2025-06-17 02:07:41.174,4.548,4.608099999999999,4.7943500000000006,-0.06347794602399137,-0.07094023638597077,43.672014260249604,0.08812544886046589,-0.32495162237275843,-0.0026,0.0046,-0.014,-0.0073,-0.0004
2024-09-04,68505d6d34a7c6e6d373b508,2024-09-04,510500,4.563,2212121,1031221663.0,-0.26,2025-06-17 02:07:41.174,4.5652,4.59965,4.784066666666667,-0.05916421265051053,-0.06858503163887873,38.80597014925377,0.08360639298154816,-0.2487497393521534,0.0046,-0.014,-0.0073,-0.0004,0.0027
2024-09-05,68505d6d34a7c6e6d373b509,2024-09-05,510500,4.584,1695282,792815040.0,0.46,2025-06-17 02:07:41.174,4.5738,4.59175,4.774583333333334,-0.05343505729920128,-0.06555503677094325,43.289224952740994,0.07662064789746514,-0.23363957034899985,-0.014,-0.0073,-0.0004,0.0027,-0.004
2024-09-06,68505d6d34a7c6e6d373b50a,2024-09-06,510500,4.52,2268192,1052496941.0,-1.4,2025-06-17 02:07:41.174,4.553599999999999,4.5827,4.763616666666667,-0.05344286940516518,-0.06313260329778764,37.77777777777778,0.07367003247065597,0.33794377572580836,-0.0073,-0.0004,0.0027,-0.004,-0.0107
2024-09-09,68505d6d34a7c6e6d373b50b,2024-09-09,510500,4.487,1803374,827354731.0,-0.73,2025-06-17 02:07:41.174,4.5458,4.571899999999999,4.7524,-0.05547243308470673,-0.06160056925517146,41.2313432835821,0.07088604643344519,-0.2049288596379848,-0.0004,0.0027,-0.004,-0.0107,0.0034
2024-09-10,68505d6d34a7c6e6d373b50c,2024-09-10,510500,4.485,2775346,1261403388.0,-0.04,2025-06-17 02:07:41.174,4.5278,4.5605,4.7407,-0.056589926758596754,-0.06059844075585652,41.7769376181475,0.06509709347555206,0.5389741673108297,0.0027,-0.004,-0.0107,0.0034,0.0142
2024-09-11,68505d6d34a7c6e6d373b50d,2024-09-11,510500,4.497,1792621,820704028.0,0.27,2025-06-17 02:07:41.174,4.5146,4.553050000000001,4.730099999999999,-0.0558632915827717,-0.05965141092123956,48.041237113402055,0.06329835368289534,-0.35409098541226935,-0.004,-0.0107,0.0034,0.0142,-0.0071
2024-09-12,68505d6d34a7c6e6d373b50e,2024-09-12,510500,4.479,2424416,1114419442.0,-0.4,2025-06-17 02:07:41.174,4.4936,4.5428500000000005,4.7204999999999995,-0.05609326924749247,-0.058939782586490144,46.21513944223106,0.05741930264124791,0.35244203878008795,-0.0107,0.0034,0.0142,-0.0071,-0.0002
2024-09-13,68505d6d34a7c6e6d373b50f,2024-09-13,510500,4.431,1858175,846641887.0,-1.07,2025-06-17 02:07:41.174,4.4758000000000004,4.531650000000001,4.709950000000001,-0.059463271472017354,-0.05904448036359559,41.65137614678899,0.05622630495096586,-0.2335576897694125,0.0034,0.0142,-0.0071,-0.0002,0.0474
2024-09-18,68505d6d34a7c6e6d373b510,2024-09-18,510500,4.446,2100924,946728410.0,0.34,2025-06-17 02:07:41.174,4.4676,4.5207999999999995,4.7014499999999995,-0.06022936128927192,-0.059281456548730856,47.08171206225679,0.05015512777496854,0.13063839519959108,0.0142,-0.0071,-0.0002,0.0474,0.0073
2024-09-19,68505d6d34a7c6e6d373b511,2024-09-19,510500,4.509,4296814,1972744331.0,1.42,2025-06-17 02:07:41.174,4.4724,4.517200000000001,4.694733333333334,-0.05511755859578926,-0.058448676958142536,52.77777777777778,0.048150640811359294,1.0452020158749198,-0.0071,-0.0002,0.0474,0.0073,0.0525
2024-09-20,68505d6d34a7c6e6d373b512,2024-09-20,510500,4.477,2651260,1210706857.0,-0.71,2025-06-17 02:07:41.174,4.4684,4.51245,4.686333333333334,-0.053037171202368505,-0.05736637580698773,44.11764705882352,0.04713527564939685,-0.3829707313372187,-0.0002,0.0474,0.0073,0.0525,0.0869
2024-09-23,68505d6d34a7c6e6d373b513,2024-09-23,510500,4.476,2503894,1147856830.0,-0.02,2025-06-17 02:07:41.174,4.4678,4.5104500000000005,4.679316666666666,-0.05088259793171268,-0.056069620231932724,34.40860215053762,0.04782036012122456,-0.055583382995255115,0.0474,0.0073,0.0525,0.0869,0.0929
2024-09-24,68505d6d34a7c6e6d373b514,2024-09-24,510500,4.688,8622586,4049151593.0,4.74,2025-06-17 02:07:41.174,4.5192,4.519,4.675700000000001,-0.03170300237286039,-0.05119629666011826,63.91752577319588,0.06218309128793345,2.4436705387688136,0.0073,0.0525,0.0869,0.0929,0.0425
2024-09-25,68505d6d34a7c6e6d373b515,2024-09-25,510500,4.722,7069312,3436075305.0,0.73,2025-06-17 02:07:41.174,4.5744,4.529,4.671666666666667,-0.013602715227060358,-0.04367758037350668,62.962962962962976,0.07700580976043409,-0.18014015748871626,0.0525,0.0869,0.0929,0.0425,-0.0622
2024-09-26,68505d6d34a7c6e6d373b516,2024-09-26,510500,4.97,11789570,5826198165.0,5.25,2025-06-17 02:07:41.174,4.6666,4.5537,4.672533333333333,0.020516913906851286,-0.030838681517435088,75.34246575342469,0.12399876909413168,0.6677110870195007,0.0869,0.0929,0.0425,-0.0622,-0.0128
2024-09-27,68505d6d34a7c6e6d373b517,2024-09-27,510500,5.402,6199223,3254160732.0,8.69,2025-06-17 02:07:41.174,4.8516,4.59995,4.681316666666667,0.0814765445512915,-0.00837563630368977,83.6902800658979,0.22514170391582766,-0.4741773448904413,0.0929,0.0425,-0.0622,-0.0128,-0.0409
2024-09-30,68505d6d34a7c6e6d373b518,2024-09-30,510500,5.904,19862373,11428173744.0,9.29,2025-06-17 02:07:41.174,5.1372,4.6681,4.699650000000001,0.16835401534620953,0.026970294026290094,91.88861985472158,0.3675859942352409,2.2040100831991363,0.0425,-0.0622,-0.0128,-0.0409,0.0251
2024-10-08,68505d6d34a7c6e6d373b519,2024-10-08,510500,6.155,25698267,16143442550.0,4.25,2025-06-17 02:07:41.174,5.4306,4.7448,4.721583333333332,0.254524637588994,0.07248116273883089,94.59893048128342,0.4951483137723419,0.29381655454763633,-0.0622,-0.0128,-0.0409,0.0251,-0.0253
2024-10-09,68505d6d34a7c6e6d373b51a,2024-10-09,510500,5.772,13624744,8146262204.0,-6.22,2025-06-17 02:07:41.174,5.6406,4.8071,4.7385,0.28858396114001916,0.11570172241906854,78.58729453576188,0.5423101559653585,-0.46981856792133103,-0.0128,-0.0409,0.0251,-0.0253,-0.0009
2024-10-10,68505d6d34a7c6e6d373b51b,2024-10-10,510500,5.698,7292272,4265719720.0,-1.28,2025-06-17 02:07:41.174,5.7862,4.86325,4.752716666666667,0.30607677633082186,0.1537767332014192,75.9619541720709,0.5742125844191119,-0.46477731985276205,-0.0409,0.0251,-0.0253,-0.0009,-0.0081
2024-10-11,68505d6d34a7c6e6d373b51c,2024-10-11,510500,5.465,7865974,4410523895.0,-4.09,2025-06-17 02:07:41.174,5.7988,4.90835,4.763516666666666,0.29770702439961827,0.18256279144105902,69.501582278481,0.584715610136119,0.07867260025407719,0.0251,-0.0253,-0.0009,-0.0081,0.0434
2024-10-14,68505d6d34a7c6e6d373b51d,2024-10-14,510500,5.602,7598652,4258265624.0,2.51,2025-06-17 02:07:41.174,5.7384,4.95925,4.7749500000000005,0.2986856287338657,0.20578735889962038,72.37294612151317,0.5991259313190826,-0.03398460254254587,-0.0253,-0.0009,-0.0081,0.0434,0.0099
2024-10-15,68505d6d34a7c6e6d373b51e,2024-10-15,510500,5.46,7531380,4249769953.0,-2.53,2025-06-17 02:07:41.174,5.5994,5.00625,4.784383333333333,0.28472088137483986,0.2215740633946643,68.47667638483964,0.5997243116632923,-0.008853149216466294,-0.0009,-0.0081,0.0434,0.0099,0.0093
2024-10-16,68505d6d34a7c6e6d373b51f,2024-10-16,510500,5.455,5724795,3180013532.0,-0.09,2025-06-17 02:07:41.174,5.536,5.0546500000000005,4.7943333333333324,0.270136297188996,0.23128651015353066,67.6098287416232,0.5946525102063773,-0.23987436565410325,-0.0081,0.0434,0.0099,0.0093,0.004
2024-10-17,68505d6d34a7c6e6d373b520,2024-10-17,510500,5.411,6486966,3600944227.0,-0.81,2025-06-17 02:07:41.174,5.4786,5.10095,4.803266666666667,0.25212118083611124,0.23545344429004678,67.30911786508523,0.5839173945723988,0.13313507295894444,0.0434,0.0099,0.0093,0.004,-0.0088
2024-10-18,68505d6d34a7c6e6d373b521,2024-10-18,510500,5.646,11392536,6508900658.0,4.34,2025-06-17 02:07:41.174,5.514799999999999,5.158399999999999,4.8167,0.25388003633358114,0.23913876269875367,69.95225102319233,0.5778610650721526,0.7562194714755712,0.0099,0.0093,0.004,-0.0088,0.0155
2024-10-21,68505d6d34a7c6e6d373b522,2024-10-21,510500,5.702,6958180,4039396269.0,0.99,2025-06-17 02:07:41.174,5.5348,5.21955,4.830683333333334,0.2568320737024399,0.24267742489949093,68.2636887608069,0.5667857178864034,-0.3892334419658625,0.0093,0.004,-0.0088,0.0155,0.0117
2024-10-22,68505d6d34a7c6e6d373b523,2024-10-22,510500,5.755,4319804,2512260916.0,0.93,2025-06-17 02:07:41.174,5.5938,5.28575,4.845683333333333,0.2604459824820031,0.24623113641599337,68.47942754919497,0.5468051586981891,-0.37917616388193465,0.004,-0.0088,0.0155,0.0117,-0.01
2024-10-23,68505d6d34a7c6e6d373b524,2024-10-23,510500,5.778,4872250,2869287064.0,0.4,2025-06-17 02:07:41.174,5.6584,5.3523499999999995,4.861266666666666,0.262144104944829,0.2494137301217605,65.71984435797663,0.5195818435100156,0.12788682079094338,-0.0088,0.0155,0.0117,-0.01,0.0031
2024-10-24,68505d6d34a7c6e6d373b525,2024-10-24,510500,5.727,3521886,2047595636.0,-0.88,2025-06-17 02:07:41.174,5.7216,5.41325,4.878333333333333,0.2564187694961051,0.25081473799662946,57.42348104157149,0.4858138992832997,-0.2771540869208271,0.0155,0.0117,-0.01,0.0031,0.0113
2024-10-25,68505d6d34a7c6e6d373b526,2024-10-25,510500,5.816,3873432,2279652915.0,1.55,2025-06-17 02:07:41.174,5.755599999999999,5.4802,4.897833333333334,0.25611067170014046,0.25187392473733167,47.52252252252252,0.44011273675347345,0.09981754094255191,0.0117,-0.01,0.0031,0.0113,-0.0091
2024-10-28,68505d6d34a7c6e6d373b527,2024-10-28,510500,5.884,5321029,3164122317.0,1.17,2025-06-17 02:07:41.174,5.792,5.5506,4.918566666666666,0.25837514582922605,0.25317416895571054,41.49403640929065,0.37945936610698516,0.3737246452241836,-0.01,0.0031,0.0113,-0.0091,0.0149
2024-10-29,68505d6d34a7c6e6d373b528,2024-10-29,510500,5.825,6047604,3594788619.0,-1.0,2025-06-17 02:07:41.174,5.806,5.60745,4.937066666666667,0.2524983076588043,0.25303899669632934,52.08825847123719,0.32463558111567775,0.1365478368939541,0.0031,0.0113,-0.0091,0.0149,0.0308
2024-10-30,68505d6d34a7c6e6d373b529,2024-10-30,510500,5.843,6930217,4100942113.0,0.31,2025-06-17 02:07:41.174,5.819000000000001,5.6635,4.956366666666667,0.24645237111321538,0.2517216715797066,55.976916735366835,0.25246229525676234,0.1459442450266255,0.0113,-0.0091,0.0149,0.0308,0.0011
2024-10-31,68505d6d34a7c6e6d373b52a,2024-10-31,510500,5.909,6242413,3733061867.0,1.13,2025-06-17 02:07:41.174,5.8554,5.71045,4.9768333333333326,0.24417190947649292,0.2502117191590639,71.22370936902485,0.19818239206930485,-0.09924710871246889,-0.0091,0.0149,0.0308,0.0011,0.0196
2024-11-01,68505d6d34a7c6e6d373b52b,2024-11-01,510500,5.855,3911259,2334815277.0,-0.91,2025-06-17 02:07:41.174,5.8632,5.7331,4.993016666666667,0.23529494483830327,0.24722836429491174,63.13603322949119,0.1866239957493921,-0.37343796381303196,0.0149,0.0308,0.0011,0.0196,-0.0027
2024-11-04,68505d6d34a7c6e6d373b52c,2024-11-04,510500,5.942,2684838,1607401489.0,1.49,2025-06-17 02:07:41.174,5.8748,5.735,5.0114,0.2325988050808805,0.24430245245210552,76.54185022026437,0.18863805498750533,-0.3135616945847871,0.0308,0.0011,0.0196,-0.0027,0.017
2024-11-05,68505d6d34a7c6e6d373b52d,2024-11-05,510500,6.125,5750979,3534847123.0,3.08,2025-06-17 02:07:41.174,5.9348,5.7335,5.033933333333334,0.24243403683696485,0.2439287693290774,80.8471454880295,0.185210690836127,1.1420208593591124,0.0011,0.0196,-0.0027,0.017,-0.0095
2024-11-06,68505d6d34a7c6e6d373b52e,2024-11-06,510500,6.132,5013235,3130969726.0,0.11,2025-06-17 02:07:41.174,5.9926,5.7515,5.05815,0.24793532625455672,0.2447300807141733,84.36606291706394,0.20552845877983933,-0.1282814630343807,0.0196,-0.0027,0.017,-0.0095,-0.003
2024-11-07,68505d6d34a7c6e6d373b52f,2024-11-07,510500,6.252,4380400,2740324323.0,1.96,2025-06-17 02:07:41.174,6.0612,5.7792,5.083516666666667,0.2589926290603115,0.24758259038340097,82.4411134903641,0.23338348834391323,-0.12623286161530434,-0.0027,0.017,-0.0095,-0.003,-0.0275
2024-11-08,68505d6d34a7c6e6d373b530,2024-11-08,510500,6.235,5623583,3581736098.0,-0.27,2025-06-17 02:07:41.174,6.1372,5.8177,5.1085666666666665,0.2633481497307999,0.2507357022528808,79.77653631284929,0.24216960129105275,0.28380581682038164,0.017,-0.0095,-0.003,-0.0275,-0.0263
2024-11-11,68505d6d34a7c6e6d373b531,2024-11-11,510500,6.341,4904753,3121900349.0,1.7,2025-06-17 02:07:41.174,6.2170000000000005,5.8546499999999995,5.1352166666666665,0.27221531664094556,0.25503162513049377,80.90717299578071,0.2630075594270677,-0.12782420033633357,-0.0095,-0.003,-0.0275,-0.0263,-0.0152
2024-11-12,68505d6d34a7c6e6d373b532,2024-11-12,510500,6.281,4347827,2783409078.0,-0.95,2025-06-17 02:07:41.174,6.2482,5.8957,5.16155,0.271274033546149,0.2582801068136248,75.53299492385793,0.26223836083748137,-0.1135482255681377,-0.003,-0.0275,-0.0263,-0.0152,0.0159
2024-11-13,68505d6d34a7c6e6d373b533,2024-11-13,510500,6.262,2816386,1780235956.0,-0.3,2025-06-17 02:07:41.174,6.2741999999999996,5.93605,5.1875333333333336,0.26592944954257636,0.2598099753594151,78.06925498426023,0.2527748061646381,-0.3522313560314152,-0.0275,-0.0263,-0.0152,0.0159,0.0103
2024-11-14,68505d6d34a7c6e6d373b534,2024-11-14,510500,6.09,5207919,3248174939.0,-2.75,2025-06-17 02:07:41.174,6.2418,5.970000000000001,5.210483333333333,0.24499076464470448,0.256846133216473,63.22393822393825,0.22230585853016294,0.8491495838993661,-0.0263,-0.0152,0.0159,0.0103,-0.0008
2024-11-15,68505d6d34a7c6e6d373b535,2024-11-15,510500,5.93,7541458,4604995527.0,-2.63,2025-06-17 02:07:41.174,6.1808,5.9841999999999995,5.231883333333333,0.21303036178005108,0.24808297892918862,52.03900709219855,0.2092051624601803,0.4480751332730022,-0.0152,0.0159,0.0103,-0.0008,-0.0401
2024-11-18,68505d6d34a7c6e6d373b536,2024-11-18,510500,5.84,6454073,3866600959.0,-1.52,2025-06-17 02:07:41.174,6.0806,5.9911,5.251166666666666,0.17838297649543566,0.23414297844243803,50.647109577221734,0.20154323031101995,-0.14418763586563765,0.0159,0.0103,-0.0008,-0.0401,-0.0026
2024-11-19,68505d6d34a7c6e6d373b537,2024-11-19,510500,5.933,7039411,4200800286.0,1.59,2025-06-17 02:07:41.174,6.011,6.0,5.272466666666667,0.15662353814999186,0.2186390903839488,53.646677471636956,0.19437105047601103,0.09069280747211872,0.0103,-0.0008,-0.0401,-0.0026,-0.007
2024-11-20,68505d6d34a7c6e6d373b538,2024-11-20,510500,5.994,5387512,3258601169.0,1.03,2025-06-17 02:07:41.174,5.9574,6.010800000000001,5.294650000000001,0.14265675838475822,0.2034426239841107,53.45809601301872,0.1872573798700051,-0.23466437745998925,-0.0008,-0.0401,-0.0026,-0.007,0.0195
2024-11-21,68505d6d34a7c6e6d373b539,2024-11-21,510500,5.989,1893214,1149490700.0,-0.08,2025-06-17 02:07:41.174,5.9372,6.023899999999999,5.318116666666667,0.12968954622242546,0.18869200843177364,55.677966101694906,0.17513029735777097,-0.6485921516276901,-0.0401,-0.0026,-0.007,0.0195,-0.0065
2024-11-22,68505d6d34a7c6e6d373b53a,2024-11-22,510500,5.749,2633179,1567370019.0,-4.01,2025-06-17 02:07:41.174,5.901,6.02055,5.337733333333333,0.09890680682205222,0.17073496810982935,42.760690172543114,0.17989250445164326,0.3908512191437419,-0.0026,-0.007,0.0195,-0.0065,0.0149
2024-11-25,68505d6d34a7c6e6d373b53b,2024-11-25,510500,5.734,2286011,1330469443.0,-0.26,2025-06-17 02:07:41.174,5.8798,6.01305,5.358033333333334,0.07246555165854573,0.15108108481957264,33.21888412017165,0.18879185837705917,-0.13184367640787054,-0.007,0.0195,-0.0065,0.0149,0.0157
2024-11-26,68505d6d34a7c6e6d373b53c,2024-11-26,510500,5.694,1899722,1105373414.0,-0.7,2025-06-17 02:07:41.174,5.832,6.006500000000001,5.37765,0.04773276710983243,0.1304114212776246,31.7195325542571,0.19772082924107787,-0.16897950184841626,0.0195,-0.0065,0.0149,0.0157,-0.0017
2024-11-27,68505d6d34a7c6e6d373b53d,2024-11-27,510500,5.805,3402143,1974646675.0,1.95,2025-06-17 02:07:41.174,5.7942,6.0046,5.399033333333334,0.036665967054745785,0.11166233043304882,31.202691337258187,0.1995488068513052,0.7908636105703888,-0.0065,0.0149,0.0157,-0.0017,-0.0076
2024-11-28,68505d6d34a7c6e6d373b53e,2024-11-28,510500,5.767,2622950,1542257518.0,-0.65,2025-06-17 02:07:41.174,5.7498,5.9975,5.42055,0.024546212401276968,0.09423910682669447,30.661157024793383,0.20556481882080951,-0.22903005546798005,0.0149,0.0157,-0.0017,-0.0076,0.0029
2024-11-29,68505d6d34a7c6e6d373b53f,2024-11-29,510500,5.853,4044346,2400334450.0,1.49,2025-06-17 02:07:41.174,5.7706,5.9974,5.443483333333333,0.021631348072760126,0.07971755507590761,29.49579831932769,0.20563826185034792,0.5419073943460608,0.0157,-0.0017,-0.0076,0.0029,0.0132
2024-12-02,68505d6d34a7c6e6d373b540,2024-12-02,510500,5.945,3653448,2198082089.0,1.57,2025-06-17 02:07:41.174,5.8128,5.9975499999999995,5.4668833333333335,0.02644014270913253,0.0690620726025526,36.25204582651392,0.20559681417762812,-0.0966529569923048,-0.0017,-0.0076,0.0029,0.0132,-0.0055
2024-12-03,68505d6d34a7c6e6d373b541,2024-12-03,510500,5.935,2970411,1786279165.0,-0.17,2025-06-17 02:07:41.174,5.861,5.988049999999999,5.488783333333333,0.029108683889091935,0.06107139485986046,36.52102225886231,0.20377941505458863,-0.18695681449414359,-0.0076,0.0029,0.0132,-0.0055,0.0087
2024-12-04,68505d6d34a7c6e6d373b542,2024-12-04,510500,5.89,2643418,1582832037.0,-0.76,2025-06-17 02:07:41.174,5.878,5.975949999999999,5.511516666666667,0.027277954797732207,0.05431270684743482,40.79189686924492,0.20195869171165978,-0.11008341943252975,0.0029,0.0132,-0.0055,0.0087,0.0077
2024-12-05,68505d6d34a7c6e6d373b543,2024-12-05,510500,5.907,1955047,1170127566.0,0.29,2025-06-17 02:07:41.174,5.906000000000001,5.958699999999999,5.533716666666666,0.02688888836093728,0.04882794315013532,48.780487804878064,0.1916079055615269,-0.26040943959676455,0.0132,-0.0055,0.0087,0.0077,0.0093
2024-12-06,68505d6d34a7c6e6d373b544,2024-12-06,510500,5.985,5358862,3246628869.0,1.32,2025-06-17 02:07:41.174,5.9323999999999995,5.946199999999999,5.557416666666667,0.03249986037358177,0.045562326594824606,57.78732545649841,0.18046478005997812,1.7410399852279768,-0.0055,0.0087,0.0077,0.0093,-0.016
2024-12-09,68505d6d34a7c6e6d373b545,2024-12-09,510500,5.952,4031534,2440193600.0,-0.55,2025-06-17 02:07:41.174,5.9338,5.92675,5.580216666666667,0.033893073655583805,0.04322847600697645,51.090700344431696,0.1548146174928744,-0.24768840847179863,0.0087,0.0077,0.0093,-0.016,-0.0156
2024-12-10,68505d6d34a7c6e6d373b546,2024-12-10,510500,6.004,5552326,3428981363.0,0.87,2025-06-17 02:07:41.174,5.9475999999999996,5.9129,5.6049500000000005,0.03874652481777208,0.04233208576913557,50.58004640371228,0.13219240363553023,0.3772241533867753,0.0077,0.0093,-0.016,-0.0156,-0.0108
2024-12-11,68505d6d34a7c6e6d373b547,2024-12-11,510500,6.05,5613923,3442316136.0,0.77,2025-06-17 02:07:41.174,5.9796,5.902299999999999,5.630999999999999,0.04577704610076605,0.04302107783546167,53.37763012181617,0.10923181529973759,0.011093909111244526,0.0093,-0.016,-0.0156,-0.0108,0.0065
2024-12-12,68505d6d34a7c6e6d373b548,2024-12-12,510500,6.106,4293467,2651723763.0,0.93,2025-06-17 02:07:41.174,6.0194,5.9031,5.658016666666667,0.05523084999939876,0.04546303226824909,74.82614742698192,0.11072721340964674,-0.2352109211330472,-0.016,-0.0156,-0.0108,0.0065,0.0031
2024-12-13,68505d6d34a7c6e6d373b549,2024-12-13,510500,6.008,7779196,4752739365.0,-1.6,2025-06-17 02:07:41.174,6.023999999999999,5.907,5.6832,0.05419060120203856,0.04720854605500699,67.08229426433914,0.11307333437800494,0.8118681242920931,-0.0156,-0.0108,0.0065,0.0031,0.002
